sadness,worry,surprise,love,happiness,content
0,0,1,0,0,438 510 1028 928 510 1008 784 605 510 928 419 419 928 362 
0,1,0,0,0,2202 438 419 928 362 362 251 2118 2118 2017 251 643 251 1008 438 251 928 846 46 1064 2017 2118 2118 2017 2118 
1,0,0,0,0,2118 46 846 643 251 419 438 784 928 419 2017 2118 2118 1008 2118 510 1901 1901 846 2017 419 362 1008 419 1064 438 251 1064 2118 438 355 928 846 510 605 
0,0,1,0,0,784 2118 1064 438 46 419 784 419 419 46 251 1901 438 908 908 438 411 251 1064 251 362 362 362 251 2118 1064 928 2118 2118 2017 928 251 1028 2118 928 784 355 46 784 784 928 362 251 438 411 
0,0,0,0,1,1028 928 2202 46 419 2118 355 438 46 2118 784 362 928 2118 908 908 2118 2017 928 411 1008 510 438 46 251 362 2118 2017 928 605 510 643 2202 438 1064 1064 251 1064 46 2118 928 605 908 928 419 928 362 1901 438 510 784 1008 2118 2017 438 46 2118 251 1064 
0,0,0,0,1,2202 438 251 419 355 510 438 2118 2017 928 510 419 605 908 928 419 928 251 846 643 419 1008 2017 605 605 1008 355 510 2118 2017 362 1008 2118 438 784 928 784 1008 355 510 2118 2017 362 1008 411 419 1008 928 419 2118 928 510 362 1008 
0,0,0,0,1,411 438 643 928 46 605 251 362 784 1008 2017 846 846 46 605 419 846 784 928 355 846 643 
0,0,0,1,0,1064 2017 196 419 2118 419 2118 438 510 928 419 355 438 1008 419 510 251 438 2118 2017 251 1064 355 46 2118 2118 510 438 46 355 908 928 908 438 1028 928 2118 510 438 46 355 908 928 
0,0,1,0,0,419 46 251 355 46 510 251 2118 2118 2017 510 438 46 1064 2017 1901 846 2118 438 510 
1,0,0,0,0,1064 438 362 438 605 928 251 928 362 2118 2017 928 846 908 438 46 362 419 251 362 419 362 2017 2118 928 1008 438 46 2202 438 419 2017 
0,0,0,0,1,419 419 2017 928 908 908 928 928 928 928 928 605 419 438 2202 928 908 438 46 419 784 2118 411 438 510 643 46 784 2017 438 411 846 251 46 510 928 846 928 1028 928 1028 438 2118 2017 928 1008 355 510 438 362 846 419 2118 2118 438 251 908 251 928 605 908 3659 
0,0,1,0,0,251 2118 2017 928 411 1008 355 846 643 2118 438 362 46 355 908 251 784 1064 362 362 251 2118 2017 2118 2118 2017 928 355 928 362 46 251 2118 908 419 438 784 419 438 419 908 928 928 605 1008 355 46 2118 438 251 846 928 1064 251 438 251 2118 2017 928 510 438 362 355 846 643 2118 438 1064 438 438 362 438 908 928 362 46 355 908 251 605 
1,0,0,0,0,510 2118 1901 46 908 362 438 362 1064 908 438 1028 928 2118 2017 438 419 928 2118 419 643 928 1008 419 2118 846 643 419 928 438 251 908 1008 2017 1028 928 2118 2017 928 251 46 419 2118 510 908 
0,0,0,0,1,2017 2017 2017 643 928 438 2118 419 251 438 251 419 928 251 419 928 
1,0,0,0,0,784 419 419 419 419 784 1008 1901 510 928 251 362 419 251 362 605 908 1028 2118 784 928 1901 438 510 908 438 251 1064 362 1008 438 1901 411 438 510 643 2017 2017 2017 
0,1,0,0,0,1028 908 362 908 928 196 2017 1028 928 908 784 251 438 411 411 438 46 908 362 908 643 928 251 355 46 2118 2118 846 438 419 2118 419 2118 784 928 419 784 438 510 928 2118 2017 251 784 1008 605 2017 438 251 928 
0,0,1,0,0,908 784 1008 2017 784 251 438 2118 419 46 510 928 46 2118 1901 251 419 251 2202 46 419 2118 411 928 928 643 419 411 438 411 2118 438 784 928 1064 46 928 419 419 2118 2017 928 1008 411 908 908 419 438 438 251 438 1028 928 510 2118 643 928 438 2118 2017 928 510 908 1008 419 251 1064 928 2118 438 355 928 438 
1,0,0,0,0,928 1028 438 251 2017 419 846 46 1064 2017 2118 251 362 2118 928 1901 908 1008 362 438 251 2118 643 251 438 411 411 2017 1008 419 2017 928 419 411 908 908 438 411 928 362 1901 908 1008 1064 46 928 419 419 419 2017 928 908 908 362 928 
1,0,0,0,0,908 46 928 1008 928 362 2118 2017 784 1008 251 784 928 419 510 438 419 928 411 928 908 908 643 251 438 411 251 362 1008 928 419 362 438 251 2118 510 928 784 251 362 784 928 784 419 438 928 1901 1901 251 2202 928 908 438 46 419 1901 46 846 643 46 419 2118 419 438 784 928 2118 784 928 419 
0,0,0,0,1,419 510 784 846 362 438 251 908 362 419 438 438 438 438 2202 928 908 438 46 419 438 1901 1008 438 46 510 1064 2017 2118 251 438 411 
0,0,0,0,1,908 846 46 3659 846 438 784 251 1064 510 438 46 251 362 2118 438 362 1008 419 2017 928 411 411 2017 2017 
0,0,0,1,0,784 928 908 784 846 784 2017 438 251 2017 1028 928 1064 510 928 2118 2017 438 46 419 928 2118 438 419 928 908 908 1008 438 46 438 784 928 419 846 438 784 605 908 928 2118 928 411 2118 2017 510 362 251 1064 784 438 411 928 510 
0,0,0,1,0,
0,0,1,0,0,438 46 510 2118 251 928 1008 2118 2118 1008 411 411 411 411 411 411 411 438 46 510 643 2118 2118 928 419 510 928 2118 2017 928 
0,0,0,1,0,438 2017 251 438 928 419 784 1008 605 46 784 2017 438 438 362 928 419 846 438 784 251 1064 605 510 2118 908 438 1028 928 2118 2017 419 2118 2017 251 1064 
1,0,0,0,0,908 928 419 908 928 1008 438 510 251 251 1064 928 419 908 928 1008 1008 784 643 251 1064 784 928 2202 928 908 438 46 419 
1,0,0,0,0,846 2017 510 419 438 251 2118 1028 355 2118 411 784 251 438 2118 411 784 605 
0,0,1,0,0,908 251 362 1028 928 419 362 1064 1064 251 1008 438 46 510 784 438 46 419 2118 846 2017 438 438 438 643 251 1064 1064 438 438 362 362 362 362 438 
1,0,0,0,0,1008 605 2017 438 251 928 605 419 419 928 362 411 1008 1008 928 419 2118 928 510 362 1008 928 2202 46 784 605 928 362 438 1901 1901 2118 2017 928 2118 355 908 928 928 510 846 2017 251 1064 1901 438 510 251 928 411 605 2017 438 251 928 
1,0,0,0,0,605 1008 928 362 510 251 846 928 419 419 251 251 928 2118 438 362 1008 251 362 908 419 2118 928 251 2118 928 362 2118 438 908 908 784 1008 1901 510 928 251 362 419 846 438 438 643 251 1064 46 605 2118 2017 928 605 928 510 1901 928 846 2118 928 1028 928 251 251 1064 438 510 643 251 1064 419 46 846 643 419 1901 438 510 784 928 251 362 
1,0,0,0,0,362 438 251 2118 1901 928 928 908 1064 438 438 362 1901 46 846 643 643 643 
0,1,0,0,0,411 419 2017 438 605 251 1064 411 908 908 605 846 643 46 605 4995 46 438 2118 643 251 1064 438 1901 2118 2017 928 2017 908 908 4995 46 438 2118 355 46 2118 2118 2017 928 1008 419 362 251 438 
1,0,0,0,0,362 46 419 2017 438 2017 784 1008 251 438 411 784 438 1901 1901 928 251 362 928 362 2017 
0,0,0,0,1,510 438 438 438 438 438 643 928 643 643 419 2017 1028 928 1901 46 251 928 2118 251 1064 908 438 908 510 928 784 928 784 355 928 510 419 2017 46 251 908 438 1028 928 419 1008 438 46 2017 2017 
0,0,0,0,1,846 438 908 355 928 510 2118 438 355 419 928 419 419 928 362 411 419 908 46 846 643 1008 784 1008 784 438 784 605 362 1901 438 510 928 1028 928 510 1008 2118 2017 251 1064 1901 438 510 784 928 908 908 2118 643 928 1008 438 46 419 2017 438 605 605 251 1064 
1,0,0,0,0,1901 928 928 908 419 419 362 846 438 3659 411 419 251 2118 355 908 928 2118 438 605 908 1008 411 2118 2017 2118 2017 928 1064 46 1008 419 2017 2118 2118 605 605 908 46 510 643 846 438 784 605 411 196 46 196 
1,0,0,0,0,2017 1028 928 2017 928 362 846 2017 928 
0,0,0,1,0,2017 928 510 2118 784 419 419 1008 2017 2118 2118 605 2118 411 2118 605 846 846 438 784 643 643 438 411 605 510 928 2118 2118 1008 
1,0,0,0,0,510 251 438 46 2118 438 1901 846 908 605 419 928 784 251 2118 419 
0,0,0,0,1,2017 928 2017 438 846 2118 438 510 605 928 3659 2017 438 510 928 419 46 908 419 846 2118 438 510 1008 438 411 2202 46 419 2118 251 928 928 362 2118 438 510 928 251 419 2118 908 908 908 908 784 1008 362 784 251 605 605 419 
0,1,0,0,0,438 510 2118 1901 928 362 846 438 46 908 362 908 438 419 928 784 1008 2202 438 355 
0,0,0,0,1,846 438 438 643 928 419 251 362 784 908 643 2118 438 784 643 928 784 928 1901 928 928 908 355 928 2118 2118 928 510 2118 2017 251 643 419 355 355 928 419 2118 908 908 510 928 846 46 605 928 510 2118 251 1064 1901 510 438 784 908 419 2118 251 1064 2017 2118 2017 2118 2118 605 1008 1901 510 438 1064 846 438 784 3659 510 2202 
1,0,0,0,0,643 2118 928 419 355 438 510 928 362 1901 928 928 908 2118 2017 928 419 784 928 411 1008 355 46 2118 1064 46 928 419 419 251 438 784 2118 2118 928 510 411 2017 928 510 928 1008 438 46 510 928 2118 2017 928 510 928 411 908 908 908 411 1008 419 355 928 784 928 784 928 419 
0,0,1,0,0,908 362 1008 355 46 1064 2118 2017 2118 419 362 928 1901 251 2118 928 908 1008 355 908 419 2118 1901 510 438 784 2118 2017 928 605 419 2118 
1,0,0,0,0,46 251 2017 419 355 928 928 251 784 643 251 1064 784 928 2017 605 605 1008 2017 784 928 355 438 46 2118 411 438 510 643 2118 438 251 1064 2017 2118 196 
0,1,0,0,0,411 908 908 355 2017 1028 251 1064 784 1008 908 419 2118 2118 438 784 438 510 438 411 411 908 908 2017 1028 928 908 1028 928 438 1901 1901 438 1901 605 605 908 928 419 251 251 438 2118 846 1901 1901 928 251 928 251 2017 1028 928 846 46 2118 362 438 411 251 438 251 846 2017 438 846 438 908 2118 928 355 1008 928 355 1008 928 846 2017 438 846 1008 
0,1,0,0,0,908 908 1008 419 438 251 908 1901 438 251 419 438 1008 928 2017 2017 1008 928 2017 2118 419 2118 2017 928 2017 1901 908 438 908 1064 510 510 362 362 419 355 928 251 1064 605 251 2017 928 419 362 1901 362 438 251 2118 1901 251 362 251 1008 438 251 928 2118 438 1064 438 411 2118 2017 846 251 2118 1064 438 
1,0,0,0,0,784 1901 928 928 908 251 1064 1028 928 510 1008 908 438 251 928 2118 2118 2017 928 784 438 784 928 251 2118 2017 784 1064 438 251 1064 2118 438 908 928 1028 928 251 438 411 
0,0,0,1,0,605 1008 46 510 846 251 2202 438 1008 2118 2017 928 846 438 1901 1901 928 928 928 784 419 419 1008 438 46 605 928 2118 2118 928 605 46 846 928 362 846 46 510 846 928 908 251 1901 510 251 846 928 3659 
1,0,0,0,0,251 438 2118 1901 928 928 908 251 1064 2118 438 438 1064 510 928 2118 2118 438 362 1008 
1,0,0,0,0,3659 3659 3659 355 196 784 1064 908 362 419 362 2118 2017 2118 2118 419 251 438 2118 2202 46 419 2118 784 928 784 1008 2017 438 251 928 355 362 438 605 2118 46 419 
1,0,0,0,0,419 643 928 1064 1064 784 419 438 510 510 1008 251 362 510 928 411 411 419 2017 2118 2017 928 510 928 411 419 419 438 784 928 2118 2017 251 1064 846 438 46 908 362 362 438 
0,0,1,0,0,196 2017 438 2118 251 362 1901 2118 196 1008 438 46 1064 438 2118 2118 1901 438 908 908 438 411 4995 46 438 2118 4995 46 438 2118 2118 419 251 846 510 928 362 355 908 928 2017 928 1008 2118 411 928 928 2118 362 1008 2118 2017 908 251 643 419 2118 438 1901 510 928 928 355 510 928 419 2118 419 2118 419 784 1008 1901 1028 438 510 2118 928 2118 411 928 928 2118 928 510 
0,0,1,0,0,2118 2017 928 510 2202 928 908 438 46 419 438 1901 784 1008 1901 438 438 2118 355 908 908 846 908 46 355 411 2017 438 2017 1028 928 908 908 1064 438 251 928 2118 438 438 510 2118 46 1064 908 438 251 2118 438 46 510 2118 438 362 1008 2017 928 1008 510 928 928 1028 928 251 605 908 1008 251 1064 605 438 510 2118 251 1064 419 355 438 251 1028 928 2118 928 510 251 419 419 362 928 
0,1,0,0,0,438 46 908 908 2017 1028 928 251 438 362 928 2017 438 411 355 362 908 1008 411 419 2017 2118 2017 2118 411 419 2118 355 438 2118 846 438 251 2017 411 928 908 908 
0,1,0,0,0,438 2017 251 46 251 362 928 510 419 411 251 2118 908 928 362 355 846 643 2118 411 419 411 928 419 438 784 928 251 362 2118 411 438 510 643 928 362 46 2118 46 251 1901 438 510 2118 46 251 2118 928 908 1008 2118 419 438 251 908 1008 1901 438 510 
0,1,0,0,0,1901 928 510 846 928 784 846 2017 2017 1028 928 251 2118 1064 438 2118 605 438 643 928 362 784 46 846 2017 
0,0,1,0,0,419 438 1008 928 2017 1064 46 928 419 419 362 438 251 2118 1064 928 2118 846 438 784 605 251 1008 2118 2017 419 411 928 928 643 928 251 362 419 438 411 2017 438 411 251 2118 419 2118 438 846 438 784 928 2017 251 1064 438 46 2118 
1,0,0,0,0,908 784 438 419 2118 1901 928 908 908 419 908 928 928 605 46 251 362 928 510 2118 2017 928 2017 510 362 510 1008 928 510 419 438 2118 510 928 362 1901 928 928 908 908 643 928 784 1064 438 251 1064 2118 438 605 46 643 928 
1,0,0,0,0,928 908 2202 928 196 846 2118 908 1008 908 643 928 2118 2017 2118 251 1064 908 419 1064 438 411 251 438 411 2118 419 355 1064 2118 355 46 419 928 510 
0,0,0,1,0,510 438 846 643 251 355 438 355 1008 251 2017 2118 784 438 1028 928 908 438 438 643 419 846 46 2118 928 251 362 1901 46 251 251 1008 251 928 1028 928 510 1064 928 2118 2118 438 1064 438 2118 438 2118 2017 928 784 438 1028 928 419 
0,1,0,0,0,1008 419 784 510 2118 846 510 362 1901 928 908 908 438 46 2118 438 1901 2118 419 2017 438 908 362 928 510 411 2017 928 251 411 419 1064 438 251 1064 2017 438 784 928 2118 438 362 1008 1901 251 1008 438 251 928 1901 251 362 419 2118 605 908 928 419 928 2118 928 908 908 784 928 
0,1,0,0,0,411 251 2118 2118 438 419 928 928 784 1008 1901 510 928 251 362 419 251 362 908 928 419 419 1901 46 251 438 411 438 510 643 908 908 605 908 1008 908 908 362 510 46 251 643 908 908 411 908 411 908 908 908 355 928 251 1064 784 928 251 2118 438 928 846 2017 438 2118 2017 928 510 251 362 419 908 928 928 605 251 1064 251 438 251 928 355 928 362 
0,0,1,0,0,438 411 2118 2017 928 1028 846 438 362 251 784 46 419 2118 2017 1028 928 411 438 510 643 928 362 438 1028 928 510 419 908 928 605 2118 928 2118 2118 928 510 1064 928 2118 46 605 362 2118 251 1064 846 438 784 438 510 411 908 908 251 438 2118 2017 1028 928 2202 438 355 
1,0,0,0,0,419 1064 2017 784 1064 438 251 1064 2118 438 355 928 362 2202 46 419 2118 362 438 251 2118 1901 928 928 908 510 1064 2017 2118 251 1008 784 438 510 928 
0,0,0,0,1,438 438 362 355 1008 928 419 928 196 251 2118 2017 928 846 2118 1008 908 928 2118 784 928 2017 46 510 510 1008 251 362 1064 1028 928 784 846 46 3659 2118 2017 2118 605 605 928 510 411 438 510 643 908 908 419 2017 2017 1028 928 2017 1028 928 419 46 784 784 928 510 251 
1,0,0,0,0,362 784 251 784 419 419 928 362 196 419 605 510 643 1064 928 419 355 908 438 1064 2118 1028 2017 438 605 928 2118 411 419 1901 46 251 419 928 419 
0,1,0,0,0,438 438 438 438 1901 46 908 908 2118 2017 2118 784 419 2118 510 2118 251 1064 2118 438 1901 928 928 908 419 846 643 
1,0,0,0,0,908 510 1008 928 251 251 928 362 1008 411 438 46 908 362 419 2017 510 928 784 251 928 355 46 2118 2017 1028 928 251 438 2017 510 
0,0,0,1,0,643 510 419 2118 510 928 908 908 1901 1008 438 46 510 928 1901 908 1008 251 1064 2118 438 411 411 411 2017 438 2118 846 438 251 3659 419 1064 510 928 2118 411 1008 2118 438 1064 928 2118 510 928 419 46 908 2118 419 251 1064 1064 510 928 1064 2118 928 
0,0,1,0,0,908 908 928 362 605 1064 928 438 251 2118 438 362 1008 2017 438 46 1064 2017 2118 2118 411 419 1064 438 251 1064 2118 438 784 438 1028 928 438 46 2118 2118 2017 928 411 1008 438 1901 2118 2017 928 846 510 251 928 196 2118 2118 2017 251 1064 643 251 438 411 1901 928 2118 2017 928 510 419 251 2118 2017 928 510 928 510 1028 928 411 784 510 510 438 510 
1,0,0,0,0,2118 419 419 438 419 362 411 2017 928 251 2118 2017 928 362 362 362 928 419 2017 643 46 251 784 2118 251 2118 784 928 251 419 251 438 411 438 510 510 928 419 1901 438 510 
0,0,0,0,1,438 2017 419 438 2017 1008 928 419 419 438 784 928 510 928 4995 46 2118 928 251 846 928 251 362 784 1008 605 2017 438 2118 438 419 2017 438 605 908 928 605 3659 438 2202 46 419 2118 1028 419 2118 419 438 251 438 411 2017 1028 928 2118 438 419 2118 510 2118 438 1028 928 510 605 251 2118 251 1064 419 251 1064 419 1064 908 438 1028 928 
1,0,0,0,0,784 1008 784 46 784 419 2118 510 1008 251 1064 2118 438 784 643 928 784 928 1901 928 928 908 928 355 2118 2118 928 510 355 438 46 2118 419 2118 438 605 605 251 1064 1028 438 2118 251 1064 362 251 251 438 2118 411 251 251 251 1064 419 2017 438 510 2118 419 2118 846 643 908 784 438 419 2118 846 510 928 362 
0,1,0,0,0,251 362 2118 419 419 2118 510 2118 251 1064 2118 438 1064 928 2118 846 438 908 362 
1,0,0,0,0,362 46 355 908 251 419 362 1028 928 784 928 2118 438 438 784 362 438 411 251 928 46 510 438 
0,0,1,0,0,196 438 2202 928 251 251 928 908 1008 251 251 438 510 908 46 510 928 251 438 2017 2017 2118 2017 251 643 438 251 928 438 1901 1008 438 46 419 2017 438 46 908 362 1064 1028 928 510 362 928 605 908 928 419 928 
0,1,0,0,0,419 846 438 2118 2118 1008 784 846 846 355 1008 928 846 438 2118 2118 1008 784 1064 438 251 251 784 419 419 1008 438 46 908 1008 908 2118 
0,1,0,0,0,438 251 1064 2118 438 362 438 908 419 2118 2118 2118 908 928 362 928 419 510 928 2118 438 362 438 2118 908 908 
1,0,0,0,0,2017 928 46 355 419 46 355 355 928 419 2118 251 928 1028 928 251 438 411 2017 2118 928 908 419 928 419 251 928 411 438 784 2118 2118 928 510 928 2118 362 928 784 46 784 419 846 2017 846 1064 438 355 419 928 355 908 908 
1,0,0,0,0,419 643 438 438 419 928 605 510 438 355 355 908 1008 251 438 2118 2017 2118 928 411 2017 928 251 2118 2017 2118 2017 605 605 928 251 419 
0,0,1,0,0,605 510 438 1901 928 419 419 438 251 908 362 928 1028 928 908 438 605 784 928 251 2118 419 784 1008 1901 1028 438 510 2118 928 411 1008 2118 438 419 605 928 251 362 355 928 46 2118 1901 46 908 784 438 251 362 1008 1901 2118 928 510 251 438 438 251 
0,0,1,0,0,411 419 411 643 928 46 251 2118 908 784 2118 2017 928 251 784 1008 784 46 784 2118 46 510 251 928 362 2118 2017 928 251 2118 928 510 251 928 2118 438 1901 1901 419 438 846 438 46 908 362 251 2118 411 2118 846 2017 2118 2017 928 2202 438 251 419 355 510 438 2118 2017 928 510 419 908 1028 928 846 2017 2118 411 419 846 846 510 1008 251 1064 411 419 419 362 
0,0,0,0,1,1064 928 2118 2118 251 1064 510 928 362 1008 1901 438 510 2118 2017 928 362 1008 438 46 2118 2118 2017 928 251 411 438 510 643 2118 908 908 846 908 438 419 928 
0,0,0,0,1,2118 928 510 251 1064 2118 2017 928 605 908 251 2118 419 2118 2017 438 784 928 510 251 643 251 1064 362 928 908 846 438 46 419 419 784 438 438 2118 2017 928 1901 510 438 784 784 438 510 1064 251 419 355 928 846 46 419 928 784 1008 2202 784 355 928 196 605 908 438 362 928 362 
1,0,0,0,0,438 438 643 251 1064 2118 2017 510 438 46 1064 2017 784 1008 438 908 362 419 2118 46 1901 1901 251 362 1901 438 46 251 362 510 928 846 438 510 362 1901 510 438 784 784 1008 438 908 362 355 251 362 928 908 908 355 251 362 2118 2017 2118 411 419 251 1901 438 510 355 438 46 2118 784 438 251 2118 2017 1028 928 510 2017 928 510 362 438 1901 
0,0,0,1,0,251 2118 2017 928 510 928 251 846 2017 605 928 251 2017 419 355 928 928 251 438 251 1901 438 510 411 928 928 643 251 362 2017 1028 928 251 2118 2017 362 2118 2017 928 438 605 605 438 510 2118 46 251 2118 1008 2118 438 846 2118 846 2017 419 251 1064 908 928 784 2118 846 2017 
0,0,1,0,0,605 510 928 784 605 251 846 643 928 510 2017 2118 2017 438 46 1064 2017 2118 784 251 1064 928 784 928 251 2118 1901 2118 411 419 1008 438 46 510 438 411 251 1901 2118 2017 411 928 908 908 251 362 2017 510 605 510 1008 438 510 2017 510 1901 438 251 928 784 46 419 2118 419 2017 438 510 2118 928 251 2118 
0,0,0,1,0,411 251 2118 2118 438 419 928 928 2017 784 419 438 355 362 908 1008 
0,0,0,1,0,1064 510 846 510 419 419 908 928 908 908 438 438 438 438 2118 510 510 419 362 1008 419 846 438 438 908 928 251 362 438 1008 438 46 1064 438 2118 438 251 2118 928 510 355 46 510 1008 2118 2017 928 251 196 
0,0,1,0,0,510 928 251 643 251 438 411 419 928 928 784 419 2118 2017 2118 2118 2017 928 411 2017 438 908 928 1901 355 510 846 438 1901 438 46 510 928 510 2118 2017 411 908 908 251 438 411 46 251 510 1028 928 908 908 438 908 1064 46 928 419 419 605 928 438 605 908 928 2017 1028 928 251 928 1028 928 510 419 928 928 251 355 784 355 
0,1,0,0,0,438 251 1064 438 2118 2017 928 362 928 251 2118 419 2118 
0,0,1,0,0,438 2118 196 928 928 2118 251 362 928 510 419 928 510 928 419 438 251 
1,0,0,0,0,510 438 605 2118 2017 928 1064 510 908 419 2017 928 419 438 251 908 1008 1064 438 2118 2118 1901 438 510 1008 438 46 510 2017 928 510 2118 419 2017 928 419 419 46 510 928 2118 438 908 928 1028 928 355 510 438 643 928 251 362 355 908 928 928 362 251 1064 251 362 1008 438 46 643 251 438 411 419 2017 928 908 908 2118 46 510 251 2017 928 510 355 846 643 438 251 1008 438 46 908 438 
0,1,0,0,0,419 1901 928 928 908 251 1064 419 362 1901 438 510 419 438 784 928 510 928 419 438 251 2017 2118 2118 605 605 908 46 510 643 846 438 784 605 411 196 2202 
0,0,0,1,0,784 1064 2017 2118 355 928 419 928 928 251 1064 784 1008 1064 438 362 784 438 2118 2017 928 510 419 908 2118 2118 908 928 355 438 1008 251 355 2118 928 438 251 419 438 846 46 2118 928 908 2118 
1,0,0,0,0,846 643 2118 438 510 928 908 2118 1008 355 438 438 
0,0,0,0,1,46 419 2118 1064 438 2118 355 846 643 1901 510 438 784 2118 2017 928 846 438 251 846 928 510 2118 438 784 928 784 419 2118 643 928 419 643 251 362 1901 908 928 362 784 1008 846 928 362 438 251 251 2118 928 419 2118 46 2118 784 1008 510 928 908 2118 1028 928 419 1901 510 438 784 928 510 355 510 928 2017 928 510 928 438 438 438 438 
